종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE,배당수익률,순이익률,자본회전율,AltmanZScore,1-부채비율,PER,PSR,PBR
122450,2023.0,2,6865295852.0,256780000000.0,259050000000.0,23908345715.0,122236000000.0,15351528202.0,341674000000.0,1058200000000.0,716526000000.0,0.022,220332824261.89,-0.15,0.031158752106040424,0.12558925522759254,0.3577562237688557,1.008484593841398,-1.097104257274478,14.352501025479992,1.8025199144432902,0.6448627178593923
122690,2023.0,2,1163833200.0,529005000000.0,703584000000.0,21201617784.0,585425000000.0,19092746180.0,231623000000.0,1137630000000.0,906011000000.0,0.064,80879243555.0863,-0.08,0.01438976366300114,0.032613479403851904,2.527490793228652,2.0535212738075046,-2.911576138811776,4.2361241694926415,0.1381547483539075,0.3491908848371088
123040,2023.0,2,2179166350.0,874110000000.0,839191000000.0,75771308518.0,593237000000.0,88158787004.0,567511000000.0,1670840000000.0,1103330000000.0,0.04,254316589956.539,-0.046,0.008568714885538552,0.14860635294831576,1.0453312799223275,1.9739520266265376,-0.944156148515183,2.8847560022008922,0.4286930686328381,0.44812706376370287
123410,2023.0,2,2227284720.0,229966000000.0,204012000000.0,4976463109.0,167180000000.0,8799665664.0,170226000000.0,425985000000.0,255760000000.0,0.042,101759106120.459,0.263,0.02188781726682441,0.052635875487498505,0.982106141247518,1.9880282038870114,-0.5024731827100444,11.563974133331232,0.6086799026226761,0.5977917821733529
126700,2023.0,2,1594688280.0,310618000000.0,158681000000.0,9909079286.0,63559472898.0,13512028765.0,236590000000.0,397308000000.0,160718000000.0,0.036,313037286816.459,0.177,0.005094243871769189,0.2125887479697016,0.2686481799653409,2.9082390797038586,0.3206898009214253,23.167304648382235,4.925108289032227,1.3231213779807218
126720,2023.0,2,8571600000.0,362175000000.0,69324237582.0,12429705159.0,91348873290.0,12866343155.0,480921000000.0,603705000000.0,122784000000.0,0.035,326434972968.124,-0.036,0.026258215907635014,0.14084840558628417,0.1899456943863961,2.695093002417252,0.7446898762998497,25.37123167286797,3.5734975288836868,0.6787704695118825
127710,2023.0,2,252122259.0,248561000000.0,326953000000.0,-10156059320.0,24820121562.0,-9627480839.0,177930000000.0,660588000000.0,482658000000.0,0.021,52251438088.7292,-0.129,0.004825173587985582,-0.387890156579242,0.1394937422694318,1.1962384461639286,-1.7126285617939638,-5.427321950833041,2.1052047613145852,0.29366289039919746
131090,2023.0,2,1025262700.0,39519092170.0,3940900785.0,502570734.0,2617160429.0,848282944.0,41600662199.0,46030649289.0,4429987090.0,0.018,46023985037.5645,-0.065,0.022276704182899128,0.32412340283019003,0.06291150887167636,7.476508894906758,0.8935116208292836,54.25546436256592,17.585465731326973,1.1063281833689376
133750,2023.0,2,0.0,51237839775.0,20102057666.0,373712684.0,10948761591.0,-2600445697.0,63112474965.0,88170266992.0,25057792027.0,0.038,51846685964.5156,-0.083,0.0,-0.23751048695202154,0.17348014948030172,2.396151698319753,0.6029661007448022,-19.937615318915697,4.735392723057751,0.8214966374439916
136480,2023.0,2,2123743640.0,360469000000.0,475738000000.0,39331810725.0,408654000000.0,17485124170.0,316117000000.0,876027000000.0,559910000000.0,0.028,330312210310.369,-0.015,0.006429503886654632,0.04278711127261693,1.2927302233033973,2.222678032074085,-0.771211292021625,18.891041727750512,0.8082931044609107,1.0449049254243492
136540,2023.0,2,6267642560.0,131936000000.0,18367089090.0,9365615388.0,30526426933.0,9871643300.0,180068000000.0,201526000000.0,21458018929.0,0.015,172054249050.208,-0.063,0.036428292789043575,0.32338024105036844,0.1695272171235311,6.028964383739953,0.8808338020692184,17.42913958917134,5.636239361646748,0.9554960744651643
138070,2023.0,2,1733125111.0,55509198457.0,20535990629.0,1280666322.0,15080769100.0,2171526008.0,77078784666.0,109572000000.0,32492886515.0,0.033,55310106928.3468,0.098,0.031334691022117,0.1439930545717327,0.19565395543466885,2.0678450308051586,0.5784457856231243,25.47061684943301,3.6675919219761015,0.7175758052680566
138080,2023.0,2,1955220000.0,95637462887.0,39210978639.0,-8026130528.0,9992830761.0,-9450427750.0,131330000000.0,171930000000.0,40599434006.0,0.032,167223246381.662,-0.145,0.011692273905133402,-0.9457207848333739,0.07608947507043326,3.3621818989202827,0.6908594075534912,-17.694780681399525,16.73432187346758,1.2733002794589479
138490,2023.0,2,6840000000.0,178578000000.0,84104143542.0,8945009899.0,116257000000.0,15047079257.0,263981000000.0,361274000000.0,97293069672.0,0.032,364039939325.339,-0.089,0.01878914718169744,0.1294294473193012,0.44039911963361,3.5675937356315104,0.6314391199669673,24.19339548278017,3.1313378061135158,1.3790387770548966
140070,2023.0,2,1743129900.0,209984000000.0,106101000000.0,591306638.0,28593835583.0,-349492816.0,188272000000.0,351248000000.0,162975000000.0,0.047,159048483560.727,0.075,0.010959739200119114,-0.012222662992711103,0.15187513588319027,1.812789335968482,0.1343641114982579,-455.08369923325404,5.562334689204364,0.8447758497539583
140670,2023.0,2,0.0,50300071872.0,31296961182.0,-1571971157.0,20390630578.0,-2450961759.0,39365281123.0,74737562001.0,35372280878.0,0.036,120382616549.664,-0.168,0.0,-0.12020039054821623,0.5179851380785985,3.639290952093283,0.10143456698616093,-49.11648095186131,5.903820192767753,3.0580911177420225
140860,2023.0,2,2759628800.0,132656000000.0,41123936568.0,10104769610.0,39444618132.0,7623927851.0,128350000000.0,176908000000.0,48557926861.0,0.036,1308903142984.15,0.264,0.0021083521838815063,0.19328182682582448,0.3073207489832489,17.810031803355656,0.6216756769692248,171.68356896405655,33.18331384535027,10.197915053516484
143160,2023.0,2,4483258550.0,267700000000.0,79105197511.0,7988964999.0,66365194119.0,14266620519.0,326294000000.0,420923000000.0,94628936280.0,0.036,209505447047.342,-0.224,0.021399245762745808,0.2149714275440587,0.20339078903994556,2.5749652881024083,0.7099887332283156,14.685008742492789,3.1568572928706575,0.642075570296379
145720,2023.0,2,2587167300.0,322993000000.0,248983000000.0,32391139313.0,106391000000.0,20165973011.0,408465000000.0,713011000000.0,304546000000.0,0.047,1604980416650.85,0.141,0.0016119619112853116,0.18954585454596723,0.260465400952346,4.493651074031709,0.25441347483872545,79.58854332371546,15.08567845636238,3.9292972877745953
150900,2023.0,2,1141742200.0,26474290096.0,8539526609.0,385896214.0,9959438929.0,-986576718.0,30420480396.0,46250805995.0,15830325599.0,0.036,103602282124.934,0.066,0.011020434845471579,-0.09905946760989472,0.32739255920197663,5.114974154144766,0.4796161864333498,-105.0118862879288,10.402421548393031,3.405675412626183
155650,2023.0,2,4554503000.0,75829962430.0,21085591812.0,5114362067.0,61432655477.0,9866039230.0,120931000000.0,142854000000.0,21923306189.0,0.034,123856959459.155,-0.064,0.03677228166982384,0.16059926359025425,0.5079975810751586,4.78154542391562,0.8187122723784638,12.553868535464458,2.016142042004456,1.0241978736409831
160980,2023.0,2,3066128400.0,132033000000.0,62618454736.0,2532085277.0,38032490717.0,8577898982.0,159492000000.0,224342000000.0,64849590877.0,0.029,156107577919.344,0.017,0.019641124670989225,0.22554134163413592,0.2384601780465478,2.7481205302640017,0.5933990991585785,18.198812814993815,4.104584658442211,0.9787774777353471
170030,2023.0,2,2508900760.0,128496000000.0,65083606735.0,4321718106.0,82165652219.0,9998460381.0,144105000000.0,211198000000.0,67092881120.0,0.059,134992026639.482,0.069,0.018585547772391214,0.12168661856843332,0.5701790515179903,2.8253106974611186,0.534416702265709,13.5012813468768,1.6429252734425008,0.9367608013417851
171120,2023.0,2,3124798700.0,87112631800.0,49325059610.0,3669627614.0,36730176744.0,5911521965.0,128791000000.0,178261000000.0,49469929722.0,0.062,214512944151.253,1.026,0.0145669470547041,0.16094455537749808,0.28519210770938963,3.8495156019190366,0.6158898547103446,36.28726162590736,5.840237188248609,1.6655886443696706
183300,2023.0,2,9940569000.0,167824000000.0,104211000000.0,6461755711.0,62808545411.0,7735600740.0,282601000000.0,503245000000.0,220645000000.0,0.036,645424332161.662,0.417,0.015401602487942995,0.12316159671236745,0.22225167430759268,2.612371937201408,0.21923489301170196,83.43557971189475,10.276059219938968,2.283879448555067
189980,2023.0,2,1547729880.0,59461849163.0,33994791590.0,4728278611.0,27958367897.0,2605932006.0,96078751327.0,208293000000.0,112214000000.0,0.031,113790730913.119,0.2,0.013601546167953837,0.09320758692354222,0.29099428865228344,1.388623059173601,-0.16793774325901012,43.666039885585185,4.0700062082425426,1.1843454960305477
192400,2023.0,2,24862708000.0,435938000000.0,98263701096.0,14921915245.0,174157000000.0,68317837022.0,1011390000000.0,1162910000000.0,151522000000.0,0.021,584286535329.956,-0.015,0.04255225218558156,0.39227729589967675,0.17219569107861457,3.0739130286786334,0.8501843996875587,8.552474153152735,3.354941434050633,0.5777076011678565
192440,2023.0,2,0.0,250928000000.0,35002785286.0,6094516507.0,91578580193.0,9654374110.0,457547000000.0,498763000000.0,41215761431.0,0.023,215396906755.668,0.096,0.0,0.10542174916507334,0.20015119800370235,4.061555247246136,0.909920158079935,22.310810032994258,2.3520446189679225,0.4707643027839742
194370,2023.0,2,6319346000.0,440097000000.0,308714000000.0,19298536429.0,207600000000.0,16485569875.0,271231000000.0,748483000000.0,477253000000.0,0.026,195499982848.0,-0.033,0.032324023296274415,0.07941025951348747,0.7653992353381435,1.891244682999265,-0.7595813162949663,11.8588550065516,0.9417147536030829,0.7207904097924271
198080,2023.0,2,0.0,131273000000.0,103854000000.0,-687210353.0,57506439341.0,-1422096023.0,89173014214.0,204004000000.0,114831000000.0,0.049,46516012345.4694,-0.084,0.0,-0.024729335345687057,0.6448861221960532,1.9987103100582666,-0.28773262866751614,-32.70947361721818,0.8088835420610918,0.5216378538960156
203450,2023.0,2,21496860.0,35769507926.0,12303766117.0,-462559029.0,10300515799.0,157304659.0,38088103242.0,55794599532.0,17706496290.0,0.043,51376514210.585,0.101,0.00041841803264206363,0.01527153222902406,0.2704391902519723,2.9762321316961455,0.5351174045738532,326.6051656523727,4.987761313425951,1.3488861307730278
210540,2023.0,2,2758962750.0,216459000000.0,74557076654.0,11297312824.0,114293000000.0,18069870810.0,256486000000.0,332839000000.0,76353197116.0,0.038,165515139515.822,0.271,0.016668944956157707,0.15810129063022232,0.44561106649095855,2.8500661986916485,0.7023104687351356,9.159730097473895,1.448165150235115,0.6453189129952701
214680,2023.0,2,500000.0,80786260611.0,29809458930.0,128104095.0,23115178237.0,-318688853.0,84988340311.0,122746000000.0,37757885967.0,0.083,262492931422.571,1.256,1.9048131974078996e-06,-0.013786995269189885,0.2719805817176102,5.4927492805727365,0.5557286349064872,-823.6652426075631,11.355868803226612,3.088584026239807
216050,2023.0,2,4688281682.0,170891000000.0,77286553631.0,3448826064.0,12182622315.0,3681752220.0,107600000000.0,187724000000.0,80123973427.0,0.037,183272771963.574,-0.188,0.025580895796849787,0.30221344180282095,0.1132213969795539,3.166724057886343,0.2553534068122677,49.77868172877044,15.04378673365891,1.703278129204129
217190,2023.0,2,657688050.0,37161902134.0,30088857920.0,1376826756.0,14644758751.0,846063642.0,39799032466.0,78122151055.0,38323118589.0,0.06,119523847633.833,1.044,0.005502567588142399,0.05777245336610462,0.36796770784593574,3.2269653610070494,0.03708416475352416,141.27051642509062,8.161544322174064,3.003184756713402
218410,2023.0,2,3110876800.0,322030000000.0,94237307231.0,-5231094947.0,24294419414.0,912850822.0,309055000000.0,475018000000.0,165963000000.0,0.037,580009129350.982,-0.155,0.00536349626682774,0.037574506574705666,0.07860872470595849,3.2029493434212504,0.46299849541343774,635.3821625314613,23.874171243489098,1.876718154862345
228850,2023.0,2,2578641000.0,231156000000.0,31127983931.0,6544692512.0,37737518650.0,6169973405.0,234198000000.0,270320000000.0,36121946346.0,0.023,184823861295.585,-0.062,0.013951883603795252,0.16349706143172718,0.16113510213579962,4.476854630140284,0.8457632159711014,29.955374061387058,4.897615633124967,0.789177614467456
229640,2023.0,2,8421188687.0,347053000000.0,290775000000.0,5941442844.0,187312000000.0,1213149702.0,157774000000.0,453966000000.0,296191000000.0,0.024,214374144506.931,0.011,0.03928266958857873,0.0064766256406423505,1.1872171587207017,2.7041838599482735,-0.8773118511288298,176.708731126516,1.1444762989393686,1.358733287953928
230360,2023.0,2,5156984640.0,253650000000.0,96940627463.0,20333516913.0,105758000000.0,23727452434.0,231605000000.0,335220000000.0,103615000000.0,0.022,333390673773.014,-0.118,0.015468293043827274,0.2243561000964466,0.45663090175082577,3.7590715438528286,0.5526219209429848,14.050841517873423,3.1523920060233173,1.4394796043825218
234300,2023.0,2,0.0,111940000000.0,67361121265.0,3502602230.0,34423148767.0,1465992012.0,79346283526.0,164732000000.0,85386165572.0,0.055,169598606634.127,0.437,0.0,0.04258738856003155,0.43383441841633713,2.8587952248911,-0.0761205412225876,115.68862943717528,4.926876613818488,2.137460748339904
239610,2023.0,2,0.0,22668371065.0,3013963732.0,-787812785.0,7074663188.0,-27568984.0,103030000000.0,106592000000.0,3562386469.0,0.034,82984671959.2169,-0.249,0.0,-0.003896861697495697,0.06866605054838397,14.313576415032465,0.965423794341454,-3010.073637795898,11.729840665768371,0.8054448533309126
241790,2023.0,2,4073763540.0,115415000000.0,69452990405.0,5277562797.0,24049878110.0,4858405765.0,111590000000.0,185758000000.0,74168643725.0,0.032,163743130511.305,0.211,0.02487898898280037,0.2020137375656745,0.21552001173940316,2.816881696996687,0.3353468615019267,33.703057840683464,6.808480681788578,1.4673723012415056
242040,2023.0,2,195311250.0,40221311495.0,37496123626.0,-154050681.0,17872655288.0,-2402970096.0,42673051262.0,86833587600.0,44160536338.0,0.05,81843816008.2454,0.14,0.002386389827917154,-0.13444952959023354,0.41882768537612053,2.472349056277124,-0.03485771539670979,-34.05944008395409,4.579275697394372,1.917927441038805
243840,2023.0,2,3003632610.0,251584000000.0,300636000000.0,9748039563.0,128480000000.0,2527297595.0,321387000000.0,772460000000.0,451074000000.0,0.035,378682204876.285,-0.129,0.007931802897844864,0.01967074715909091,0.3997672587876921,1.6473779456598572,-0.40352285562266044,149.83680814854137,2.9474019682151695,1.1782784716082373
245620,2023.0,2,1000000000.0,57466983019.0,134060000000.0,-3382617334.0,27647156862.0,-17774474802.0,21930668926.0,201846000000.0,179915000000.0,0.066,186823443349.768,-0.159,0.005352647302018811,-0.642904255606491,1.2606618136131176,1.9761939009375762,-7.203808128565608,-10.510771509757715,6.757419733330698,8.518692414835986
248170,2023.0,2,912954470.0,145119000000.0,90993179128.0,2884035860.0,92224232768.0,6935351408.0,233533000000.0,343672000000.0,110139000000.0,0.053,147784060718.895,0.252,0.006177624742201132,0.0752009661652228,0.39490878277588176,1.978506873189379,0.5283792868673807,21.308806436026376,1.6024428318169013,0.6328187481807496
260930,2023.0,2,480828950.0,86228766883.0,28595198548.0,1381594254.0,23919551313.0,4013899018.0,155931000000.0,187981000000.0,32049619245.0,0.04,123979571098.708,0.04,0.0038782917680621884,0.16780829061030472,0.15339830638551666,3.2359328458416305,0.7944628121092021,30.887566065496866,5.183189662563884,0.7950905744463661
263600,2023.0,2,1115121700.0,65271795848.0,101641000000.0,-7959312283.0,27245405038.0,-1315227577.0,109576000000.0,214760000000.0,105185000000.0,0.055,167905471306.852,-0.119,0.006641366069376522,-0.048273372158190046,0.24864390959699204,1.9896368766492092,0.04007264364459373,-127.6626754510729,6.1627078427598745,1.5323337559375039
263860,2023.0,2,1323789750.0,44154708967.0,8390068888.0,1050758772.0,9316999734.0,1568608185.0,49099236759.0,59314750725.0,10215513966.0,0.051,159047094124.275,0.876,0.008323256437276542,0.16835979712178878,0.18975854512223497,10.648366170054826,0.7919414915522598,101.3937678288189,17.070634181073704,3.239298706514441
271560,2023.0,2,37552348600.0,1548410000000.0,467792000000.0,112240000000.0,713867000000.0,161167000000.0,2752310000000.0,3394640000000.0,642328000000.0,0.031,4744335484690.02,-0.138,0.007915196705878307,0.22576614411367943,0.2593701290915631,5.491382384583457,0.7666222191540923,29.437387831814327,6.645965543567667,1.7237636883790861
271980,2023.0,2,728378220.0,323082000000.0,314754000000.0,-3214733776.0,178470000000.0,-1754424986.0,167956000000.0,488925000000.0,320970000000.0,0.033,276598690422.154,0.011,0.002633339365737145,-0.009830363568106685,1.0625997285003215,2.554617993392208,-0.9110362237728928,-157.65774691386775,1.5498329714918697,1.6468619000455718
284740,2023.0,2,15695666000.0,416676000000.0,196626000000.0,37878537470.0,242198000000.0,35830470440.0,844739000000.0,1064920000000.0,220184000000.0,0.022,527277265930.689,-0.112,0.02976738618209875,0.14793875440755086,0.28671341088786,2.5096634417127586,0.7393467094570039,14.71589011965786,2.177050454300568,0.6241917781776661
298540,2023.0,2,5817862400.0,237989000000.0,210556000000.0,17701205212.0,113033000000.0,25772457845.0,340085000000.0,571101000000.0,231016000000.0,0.038,353053704192.0,-0.145,0.01647868959005764,0.2280082617023347,0.33236690827293175,2.2333850472484422,0.320710998720908,13.698875998374923,3.1234569036653013,1.0381337141949807
